Alloy,Composition,Average_r,e/a,delta_r,delta_X,Smix,Hmix,Average_T,sws,B,C11,C12,C,C44,BV,GV,EV,vV,BR,GR,ER,vR,BH,GH,EH,vH,AVR,B/G,AZ,CP
TiCrNbTaW,342324109,1.39,4.98,0.22880725512972697,0.0794480962641648,12.423629300681045,-5.281579378330205,2482.890000000001,2.963,159.13,250.44,113.47,68.48,58.57,159.13,62.53,165.87,0.3262798192324789,159.13,62.17,165.01,0.32716472681444136,159.13,62.35,165.44,0.32672227302346013,0.0028869286287088966,2.5522052927024856,0.855286214953271,54.9
TiCrNbTaW,1029201625,1.3648,5.44,0.3362005948834713,0.0780061536034177,12.894317947816177,-6.778172304520035,2826.45,2.944,198.67,341.11,127.45,106.83,73.5,198.67,86.83,227.37,0.30925985589596394,198.67,83.98,220.82,0.3147472756952308,198.67,85.4,224.1,0.3120035657955974,0.016685205784204637,2.3263466042154564,0.6880089862398203,53.95
TiCrNbTaW,2814241816,1.4008,5.0200000000000005,0.2943891302341172,0.06611626123730831,13.103453177676865,-4.984376752910398,2692.08,2.9960000000000004,169.31,266.17,120.88,72.64,66.11,169.31,68.72,181.6,0.321243388537241,169.31,68.58,181.26,0.321564239995837,169.31,68.65,181.43,0.32140381426653897,0.0010196649672250587,2.4662782228696285,0.9101046255506607,54.769999999999996
TiCrNbTaW,151825933,1.3808000000000002,5.3599999999999985,0.3651780935379338,0.06825950483266045,12.657059637366837,-6.6918456684690675,2886.5,2.968,198.41,333.45,130.89,101.28,73.19,198.41,84.43,221.82,0.31366418503369337,198.41,82.32,216.96,0.31775514722160725,198.41,83.38,219.39,0.3157096661276503,0.012653673163418373,2.3795874310386185,0.7226500789889415,57.69999999999999
TiCrNbTaW,93332818,1.3616,5.42,0.2928715759509618,0.08183788853581205,12.12110323226725,-6.933783304974643,2702.39,2.935,189.23,330.37,118.66,105.86,65.54,189.23,81.67,214.2,0.3113450166317605,189.23,77.32,204.16,0.3201888342816391,189.23,79.5,209.2,0.3157669254566998,0.02736021133404622,2.380251572327044,0.6191195919138486,53.11999999999999
TiCrNbTaW,302825116,1.382,5.04,0.1916466540276662,0.08428523002282189,12.269807055232885,-5.649029115168108,2463.8,2.95,160.17,255.76,112.37,71.69,56.23,160.17,62.41,165.71,0.3275712812200693,160.17,61.54,163.65,0.3297020570058113,160.17,61.97,164.68,0.3286366691129403,0.007018959257765208,2.5846377279328707,0.784349281629237,56.14000000000001
TiCrNbTaW,291563020,1.3968,5.06,0.3274126448382835,0.06777728232970097,12.433051809226189,-5.456110007524943,2780.89,2.99,177.46,277.17,127.6,74.78,75.61,177.46,75.28,197.87,0.31417239903893623,177.46,75.28,197.86,0.31417239903893623,177.46,75.28,197.86,0.31417239903893623,0.0,2.357332624867163,1.0110992243915484,51.989999999999995
TiCrNbTaW,347123314,1.4158,4.87,0.2869985365816348,0.052022687358497716,12.042742349663667,-3.5012575187012263,2745.54,3.025,164.95,247.67,123.59,62.04,73.83,164.95,69.11,181.92,0.3161837718987162,164.95,68.61,180.77,0.31735171973165793,164.95,68.86,181.35,0.3167677458151871,0.0036305547487656114,2.39544002323555,1.1900386847195357,49.760000000000005
TiCrNbTaW,162393319,1.3804,5.26,0.3179381071844015,0.07576173176479005,12.715025938990385,-6.27193731684772,2847.21,2.9730000000000003,187.9,304.02,129.84,87.09,73.5,187.9,78.93,207.72,0.3157649035992718,187.9,78.39,206.46,0.3168714666168294,187.9,78.66,207.09,0.3163181851080506,0.003432494279176241,2.3887617594711417,0.8439545297967619,56.34
TiCrNbTaW,285261922,1.4134000000000002,4.99,0.334808363097459,0.047417718207438,12.513427853911633,-4.602948208099816,2805.48,3.0210000000000004,173.72,270.98,125.09,72.94,70.44,173.72,71.44,188.49,0.31916976037799527,173.72,71.42,188.44,0.3192142833035202,173.72,71.43,188.47,0.31919202184075773,0.00013999720005597102,2.4320313593728122,0.9657252536331231,54.650000000000006
TiCrNbTaW,122832208,1.3772,5.24,0.2170434057970893,0.08136436566458312,12.466234899269152,-6.134197942857144,2676.92,2.967,175.02,287.51,118.78,84.36,57.97,175.02,68.53,181.85,0.3268249128186122,175.02,66.26,176.52,0.3319184198065345,175.02,67.4,179.19,0.32937166631257336,0.016841011944506237,2.5967359050445102,0.6871740161213845,60.81
VCrZrNbW,242571628,1.3537,5.460000000000001,0.34820653354008163,0.09062731376356688,12.677795299646846,-5.013741051640461,2692.4800000000005,2.907,196.77,347.87,121.21,113.33,68.4,196.77,86.37,226.04,0.30854318141514453,196.77,81.29,214.36,0.3184410363311495,196.77,83.83,220.22,0.31349210887314705,0.03029941548371703,2.3472503876893716,0.6035471631518574,52.80999999999999
VCrZrNbW,2217172618,1.3933,5.1800000000000015,0.32491800504127183,0.1112839161783948,13.256475899696492,-5.694848953616996,2592.7200000000007,2.9739999999999998,163.89,270.75,110.46,80.15,49.51,163.89,61.77,164.62,0.3325834778837814,163.89,58.45,156.72,0.34062568166945395,163.89,60.11,160.68,0.3366045797766177,0.027616037265014142,2.726501414074197,0.6177167810355583,60.949999999999996
VCrZrNbW,341613307,1.3817000000000002,5.1,0.2221589295977094,0.1047573863744223,12.243005765448228,-4.319556963990297,2451.31,2.95,156.31,255.24,106.85,74.19,40.68,156.31,54.08,145.47,0.34489780310127915,156.31,49.65,134.69,0.35638667129468937,156.31,51.87,140.1,0.35064223719798426,0.042707027860792446,3.0134952766531717,0.5483218762636474,66.16999999999999
VCrZrNbW,332814169,1.3617,5.23,0.2453807449658591,0.11300491139769105,12.533130473698444,-5.576078621427392,2401.26,2.9,164.94,277.53,108.64,84.45,44.96,164.94,60.76,162.34,0.33595521797040934,164.94,55.31,149.24,0.34919019140930324,164.94,58.03,155.82,0.3425727046898563,0.04695442405444987,2.8423229364122005,0.5323860272350504,63.68
VCrZrNbW,142330528,1.4074,5.210000000000001,0.4026312953559372,0.13532642018467791,12.310457634474316,-7.638992936556237,2617.5200000000004,2.985,161.32,268.83,107.56,80.63,57.09,161.32,66.51,175.42,0.31876396533871054,161.32,64.64,171.07,0.3232592052497266,161.32,65.57,173.25,0.3210115852942186,0.014258482653450281,2.4602714656092726,0.7080491132332879,50.47
VCrZrNbW,265123225,1.3978,5.18,0.3538409812330957,0.08998422083898931,12.185413662627713,-4.9367239519591095,2735.69,2.99,174.78,285.94,119.2,83.37,53.92,174.78,65.7,175.15,0.33297742525930446,174.78,62.79,168.23,0.33958407848347044,174.78,64.25,171.7,0.33628075187138745,0.022647676862012633,2.7203112840466925,0.6467554276118508,65.28
VCrZrNbW,2829191014,1.3709,5.239999999999998,0.2991089935123984,0.12363733254967935,12.77418822560646,-6.293663850399332,2440.06,2.9160000000000004,163.75,276.44,107.4,84.52,49.18,163.75,63.32,168.27,0.32873217087112533,163.75,59.06,158.17,0.33901800803183657,163.75,61.19,163.24,0.3338750894514809,0.034809609413302814,2.6760908645203467,0.5818741126360625,58.220000000000006
VCrZrNbW,153432910,1.4007,5.120000000000001,0.2867695067471435,0.14690306327643413,12.163015080712974,-8.230527986158583,2366.61,2.965,141.61,235.67,94.58,70.54,44.61,141.61,54.98,146.04,0.328119463954482,141.61,52.3,139.7,0.3355794018401694,141.61,53.64,142.88,0.3318494328973257,0.024981357196122295,2.6400074571215515,0.6324071448823362,49.97
VCrZrNbW,311861134,1.3533,5.46,0.3645321796494789,0.08159724260047027,12.056385888591752,-4.069062766802084,2755.610000000001,2.907,204.53,356.21,128.69,113.76,71.3,204.53,88.28,231.54,0.3113325829569578,204.53,83.81,221.22,0.31973759678806996,204.53,86.05,226.39,0.3155350898725139,0.02597478063803823,2.3768739105171415,0.6267580872011251,57.39
VCrZrNbW,520192234,1.4004,5.35,0.4029089723498348,0.11368306822038188,12.363886676657893,-7.371151870431866,2810.7700000000004,2.991,181.29,310.21,116.83,96.69,64.14,181.29,77.16,202.72,0.31363219168156126,181.29,74.12,195.69,0.32009417628116954,181.29,75.64,199.21,0.31686318398136537,0.020095187731359015,2.3967477525118985,0.6633571206950046,52.69
VCrZrNbW,1225302211,1.4162,5.0600000000000005,0.2931971350473943,0.13574814915865338,12.787808275240545,-6.861188933110823,2456.81,3.0060000000000002,141.69,231.52,96.77,67.37,44.6,141.69,53.71,143.06,0.33172856009022933,141.69,51.58,137.99,0.33767963914822197,141.69,52.64,140.53,0.33470409961922565,0.020229841390445463,2.691679331306991,0.6620157340062343,52.169999999999995
VCrZrNbW,2314271719,1.414,5.0600000000000005,0.35014819719655843,0.12469963913339928,13.165824773220546,-5.969850198668887,2551.4,3.002,151.28,245.26,104.28,70.49,49.84,151.28,58.1,154.52,0.32976520686017896,151.28,56.46,150.63,0.3340388007054674,151.28,57.28,152.58,0.3319020037828232,0.014315642458100563,2.6410614525139664,0.7070506454816287,54.44
VCrZrNbW,156173032,1.4124,5.21,0.3941913748422205,0.0975409657528569,12.308179586636165,-6.041261382181668,2827.41,3.014,176.56,290.91,119.38,85.77,58.52,176.56,69.42,184.12,0.32618928392588886,176.56,67.04,178.51,0.3314787505027484,176.56,68.23,181.32,0.3288340172143186,0.017441008354096406,2.587718012604426,0.6822898449341263,60.85999999999999
VCrZrNbW,311630815,1.4091,5.01,0.3266058633888864,0.13307212330161414,12.505069849486592,-6.145079255258218,2438.18,2.983,144.28,232.43,100.2,66.12,47.66,144.28,55.05,146.5,0.3307507839881941,144.28,53.65,143.21,0.33458036136405683,144.28,54.35,144.86,0.33266557267612545,0.012879484820607164,2.6546458141674334,0.7208106473079249,52.540000000000006
VCrZrNbW,52872634,1.3656,5.55,0.3688890890227034,0.09368372323941873,11.717748597219126,-6.602077613139089,2839.8100000000004,2.943,204.03,371.39,120.35,125.52,78.4,204.03,97.25,251.75,0.29435108692587475,204.03,92.26,240.52,0.3035209767871087,204.03,94.75,246.15,0.29893603185649176,0.02633106432378236,2.1533509234828494,0.6246016571064373,41.94999999999999
VCrZrNbW,33312565,1.3774,5.1099999999999985,0.22026574858565728,0.1366573817984232,11.590466233089447,-6.8112938139981765,2277.94,2.912,146.21,242.92,97.86,72.53,40.83,146.21,53.51,143.08,0.3369061649124233,146.21,49.48,133.4,0.3479441109585954,146.21,51.5,138.26,0.3424251379355093,0.03913001262258473,2.8390291262135925,0.5629394733213843,57.03
VCrZrNbW,338231026,1.4028000000000005,5.1099999999999985,0.3807465823878134,0.11587993786674207,12.358262895964193,-5.444013330787429,2619.9300000000007,2.9810000000000003,163.28,265.3,112.28,76.51,54.9,163.28,63.55,168.75,0.32774354433582104,163.28,61.89,164.85,0.3317383502800283,163.28,62.72,166.8,0.3297409473079247,0.013233418367346912,2.6033163265306123,0.7175532610116324,57.38
VCrZrNbW,342910918,1.3466,5.37,0.30615231503289336,0.1004611367644225,12.316494114214207,-4.835285066417377,2499.82,2.8760000000000003,184.89,319.79,117.45,101.17,57.11,184.89,74.73,197.58,0.32190181124880834,184.89,69.16,184.47,0.33370469518939455,184.89,71.94,191.05,0.3278032532191014,0.03871012579053449,2.5700583819849876,0.5644954037758229,60.34
VCrZrNbW,162222634,1.3898,5.34,0.4077609593867465,0.12259673731384535,12.429672473061785,-6.688923064223786,2718.34,2.9610000000000003,179.19,305.62,115.98,94.82,64.42,179.19,76.58,201.09,0.31296100301229335,179.19,73.9,194.9,0.31871555431991755,179.19,75.24,198.0,0.3158382786661055,0.017809675704412494,2.3815789473684212,0.6793925332208396,51.56
VCrZrNbW,2716232014,1.4022,5.07,0.3075808836712711,0.1217750384931165,13.151932280934956,-5.514381543347019,2494.9500000000007,2.9810000000000003,151.41,246.2,104.02,71.09,46.4,151.41,56.28,150.22,0.33463595228301113,151.41,53.89,144.51,0.3409135637251043,151.41,55.08,147.37,0.3377747580040577,0.021693746028864487,2.7489106753812638,0.6526937684625123,57.62
TiZrNbTaW,103126726,1.4691,4.8500000000000005,0.4045419508530604,0.0916852768987475,12.304318708937274,-4.596823451131817,2759.78,3.1010000000000004,150.33,231.18,109.9,60.64,61.0,150.33,60.86,160.86,0.3216469668848296,150.33,60.86,160.86,0.3216469668848296,150.33,60.86,160.86,0.3216469668848296,0.0,2.4700953006901085,1.0059366754617414,48.900000000000006
TiZrNbTaW,1827291511,1.4729,4.66,0.2917858632627701,0.08019095959021819,12.87452427068225,-0.858554028126998,2621.39,3.115,137.27,200.67,105.56,47.56,59.55,137.27,54.76,144.99,0.323949246629659,137.27,54.1,143.44,0.3258247300980876,137.27,54.43,144.22,0.3248869883638733,0.006062832996509246,2.5219548043358446,1.2521026072329688,46.010000000000005
TiZrNbTaW,28287325,1.4802000000000002,4.49,0.21455777776626966,0.07657649770001243,11.751128696224187,0.4755551885439158,2569.37,3.128,129.15,175.74,105.85,34.94,67.67,129.15,54.58,143.51,0.3147863267199059,129.15,49.22,131.03,0.33092495477133765,129.15,51.9,137.31,0.3228556407456218,0.05163776493256261,2.488439306358382,1.936748712077848,38.17999999999999
TiZrNbTaW,53129629,1.4663,4.93,0.4178225819651206,0.0933022507767096,11.636483143174294,-5.195074390561992,2823.1800000000007,3.0980000000000003,156.13,244.42,111.99,66.21,60.87,156.13,63.0,166.6,0.32216451194038276,156.13,62.9,166.35,0.32241337122851926,156.13,62.95,166.48,0.322288941584451,0.000794281175536151,2.48022239872915,0.9193475305845039,51.12
TiZrNbTaW,1126193212,1.4692,4.749999999999999,0.3025760069800644,0.08033280774378553,12.700706784200046,-1.2793295633545902,2785.49,3.116,147.44,217.19,112.57,52.31,66.51,147.44,60.83,160.43,0.318652489317301,147.44,60.0,158.5,0.320831342570473,147.44,60.42,159.47,0.319741915943887,0.006869155011172708,2.440251572327044,1.2714586121200535,46.05999999999999
TiZrNbTaW,222419287,1.4710000000000003,4.61,0.2423471889665733,0.07479973261984303,12.751460715088953,0.12070814289676635,2640.09,3.116,137.16,195.12,108.17,43.47,64.85,137.16,56.3,148.57,0.3194664158365043,137.16,54.19,143.66,0.3254450576588572,137.16,55.25,146.12,0.32245573674768074,0.01909675083717983,2.4825339366515835,1.4918334483551874,43.32000000000001
TiZrNbTaW,615153331,1.4381,5.1,0.4103471091649116,0.07354855539029982,12.195524163687725,-5.665158055293007,3079.3100000000004,3.068,182.52,287.63,129.96,78.83,75.95,182.52,77.11,202.77,0.3148382345878624,182.52,77.08,202.71,0.31490138319672134,182.52,77.09,202.74,0.3148698088922919,0.00019456514689669327,2.367622259696459,0.9634656856526703,54.010000000000005
TiZrNbTaW,173318239,1.4840999999999998,4.59,0.2757676376952161,0.08367908938319064,12.724540619343744,-0.3906360114045615,2616.46,3.134,132.99,188.64,105.17,41.74,62.65,132.99,54.29,143.36,0.3203349071173278,132.99,52.19,138.46,0.32648062771522296,132.99,53.24,140.91,0.3234077674162754,0.019722013523666433,2.4979338842975207,1.5009583133684714,42.52
TiZrNbTaW,261393220,1.4453,4.8100000000000005,0.35260531760028796,0.06593110040034217,12.626384619940865,-3.366503981293524,2820.6,3.071,159.71,237.46,120.84,58.31,74.29,159.71,67.9,178.41,0.313812770780396,159.71,66.95,176.23,0.31609837386463524,159.71,67.43,177.32,0.3149555723225156,0.007044864664441992,2.3685303277472936,1.274052478134111,46.55
TiZrNbTaW,1930271311,1.4782,4.62,0.2948130933320296,0.08257578337503077,12.789257551747387,-0.8694018671372346,2583.84,3.1210000000000004,133.5,193.22,103.64,44.79,59.09,133.5,53.37,141.28,0.32361689470553245,133.5,52.4,139.0,0.32645175535438287,133.5,52.88,140.14,0.32503432502995766,0.009170842393873488,2.5245839636913767,1.3192676936816254,44.55
TiZrNbTaW,731272015,1.4751,4.77,0.33384695595437136,0.08656205866313489,12.547409845820694,-1.942976440139448,2750.3,3.122,145.1,216.97,109.17,53.9,61.23,145.1,58.3,154.24,0.3228322528363047,145.1,58.07,153.71,0.3234489328495855,145.1,58.18,153.97,0.32314059284294505,0.0019764544126492814,2.493984187005844,1.1359925788497216,47.940000000000005
TiZrNbTaW,3214191817,1.45,4.71,0.32926032254129856,0.06622688275919382,13.013988005066395,-2.6242464548983215,2661.89,3.072,148.15,217.83,113.31,52.26,67.05,148.15,61.13,161.22,0.31863404406819895,148.15,60.23,159.12,0.3209855750178331,148.15,60.68,160.17,0.319809809543016,0.007415952537903804,2.441496374423204,1.28300803673938,46.260000000000005
TiZrNbTaW,202581433,1.4567,4.880000000000001,0.4315202312754293,0.08820493183490366,12.567724496479128,-5.879539415812517,2820.1500000000005,3.075,159.47,244.17,117.12,63.52,70.7,159.47,67.83,178.22,0.31373572056239013,159.47,67.64,177.79,0.31419283948356375,159.47,67.73,178.0,0.31396428002297694,0.0014025245441795064,2.3544957921157534,1.1130352644836272,46.42
TiZrNbTaW,331830145,1.4642,4.54,0.20644282501457875,0.0659117591936371,12.144730688467975,0.7357454138180991,2493.92,3.1,130.61,184.85,103.49,40.68,59.89,130.61,52.21,138.21,0.32363075398612734,130.61,50.37,133.91,0.32913839891451835,130.61,51.29,136.06,0.3263845764503228,0.01793721973094174,2.54650029245467,1.4722222222222223,43.599999999999994
TiZrNbTaW,248252617,1.4382,4.85,0.3208927546704661,0.05433930437537824,12.825272998520337,-2.784303427638496,2807.13,3.065,161.5,244.47,120.02,62.23,69.48,161.5,66.58,175.61,0.3187740436960151,161.5,66.39,175.16,0.3192288841692534,161.5,66.48,175.38,0.31900146393263423,0.001428893735429027,2.4293020457280385,1.1165032942310784,50.53999999999999
TiZrNbTaW,281681731,1.4442000000000002,4.87,0.4102121889949151,0.0751688765380992,12.60403316507367,-5.325496757295066,2808.71,3.056,163.22,248.35,120.66,63.85,73.47,163.22,69.62,182.86,0.31327778572450293,163.22,69.29,182.11,0.3140531353430539,163.22,69.46,182.49,0.3136654605337784,0.0023756389028867487,2.349841635473654,1.1506656225528582,47.19
TiZrNbTaW,2322102124,1.4576,4.789999999999999,0.3870539497279416,0.08094590786444983,13.066582003975165,-4.232184226532782,2767.29,3.082,153.26,228.98,115.4,56.79,69.95,153.26,64.69,170.13,0.31498465117165897,153.26,64.02,168.58,0.31666666666666665,153.26,64.35,169.36,0.3158256589191628,0.005205500738093402,2.3816627816627816,1.2317309385455186,45.45
TiZrNbTaW,1929142612,1.4759000000000002,4.64,0.30518314173623673,0.082354052723591,12.92368952843952,-1.3462967922793916,2669.71,3.12,138.7,198.95,108.58,45.18,65.55,138.7,57.4,151.33,0.31816261879619845,138.7,55.54,146.99,0.3233610380798914,138.7,56.47,149.17,0.3207618284380449,0.016468921551266155,2.4561714184522754,1.450863213811421,43.03
TiZrNbTaW,262921915,1.4755,4.6,0.33089845874527724,0.08339514374350586,12.788942669058047,-2.159601698477599,2549.63,3.109,134.1,192.85,104.73,44.06,60.79,134.1,54.1,143.05,0.32219544259421556,134.1,52.77,139.96,0.32605972707495545,134.1,53.43,141.51,0.3241275848345855,0.012445026667914272,2.509825940482875,1.3797094870630957,43.940000000000005
TiZrNbTaW,1621301815,1.4599,4.7799999999999985,0.32162541877158896,0.07601966850756457,13.097647941250827,-2.049660218017277,2728.89,3.097,148.5,223.28,111.12,56.08,62.19,148.5,59.74,158.04,0.32263874594252234,148.5,59.59,157.68,0.3230315389336554,148.5,59.67,157.86,0.32283514243808886,0.001257018352467934,2.48868778280543,1.1089514978601998,48.93000000000001
TiVNbMoW,26296534,1.3794,5.13,0.3676149480094627,0.050215933726258585,11.59478133161649,-3.7437315555555553,2703.83,2.938,191.18,307.6,132.97,87.31,72.22,191.18,78.26,206.59,0.319898741945382,191.18,77.59,205.03,0.32125689186491174,191.18,77.92,205.81,0.32057781690514686,0.004299005453962153,2.453542094455852,0.8271675638529378,60.75
TiVNbMoW,1725131530,1.3774,5.2799999999999985,0.3542463972999584,0.046273534552700814,12.959819968426368,-3.7989406703863264,2776.12,2.945,199.93,333.56,133.11,100.23,70.56,199.93,82.42,217.4,0.31878014101229823,199.93,80.03,211.83,0.3234164926009826,199.93,81.23,214.62,0.3210983168066404,0.014712219144352112,2.4612827772990276,0.703980844058665,62.55000000000001
TiVNbMoW,251872426,1.3828,5.25,0.35008604656569786,0.0464990322479941,12.754778301270626,-3.7531204075200617,2726.4300000000007,2.946,197.32,329.69,131.13,99.28,72.12,197.32,82.98,218.34,0.3155836074317717,197.32,80.98,213.71,0.3194935655481916,197.32,81.98,216.03,0.3175385864899817,0.01219809709685289,2.406928519151012,0.7264302981466559,59.00999999999999
